play_no,round,investment,age,propose_rule,agree_rule,reject_rule,argue,praises,complains,propose_punish,propose_reward,sample_vill,site_ID,playerid,edu,sex,role_yn,cont_lab,cont_money,reci_wat,crop_choice,dist_field,total_help,fes_village,treat,payment_form,position_game,disclosure,communication,L1_propose_rule,L1_agree_rule,L1_reject_rule,L1_praises,L1_argue,L1_propose_punish,L1_propose_reward,L1_propose_reward_others,L1_reject_rule_others,L1_agree_rule_others,L1_propose_rule_others,L1_propose_punish_others,L1_argue_others,L1_investment,aver_inv_other,L1_aver_inv_other,other_group_inv,wheat_choice_others,L1_wheat_choice_others,L1_crop_choice,L1_wheat_choice_other_group,damforfarming,otherinvestedmore,L1_otherinvestedmore
9,7,800,38,0,0,1,0,0,0,0,0,1,7,1509,2,0,1,0,0,0,1,15,0,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,3,3,0,1,2200,2033.333,2316.667,19700,0,1,1,1,0,1,0
11,7,2800,49,0,0,0,0,0,0,0,0,1,7,1511,2,0,1,0,0,0,1,7,0,1,1,0,4,1,1,0,0,0,0,1,0,0,0,0,4,3,0,1,2000,2816.667,2183.333,15000,0,1,1,1,0,0,1
7,7,2800,34,0,0,0,0,0,0,0,1,1,7,1507,2,0,1,1,0,0,1,10,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,0,1,1500,2033.333,2316.667,19700,0,1,1,1,0,1,0
1,7,2800,22,0,0,0,0,0,0,0,0,1,7,1501,3,1,0,0,0,0,1,20,2,1,1,0,7,1,1,0,0,0,0,0,1,0,0,0,4,3,1,1,2700,2816.667,2183.333,15000,0,1,1,1,0,0,1
5,7,2800,28,3,0,0,0,0,0,0,0,1,7,1505,3,1,0,0,0,0,1,25,1,1,1,0,3,1,1,3,0,0,0,0,0,0,0,0,3,3,0,1,2000,2033.333,2316.667,19700,0,1,1,1,0,1,0
14,7,2800,53,0,0,0,0,0,0,0,0,1,7,1514,3,0,1,0,0,0,1,5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4,3,0,1,2800,2816.667,2183.333,15000,0,1,1,1,0,0,1
4,7,2800,38,0,0,0,1,0,0,0,0,1,7,1504,2,1,0,0,0,0,1,10,0,1,1,0,4,1,1,0,3,0,0,0,0,0,0,0,3,3,0,1,2700,2033.333,2316.667,19700,0,1,1,1,0,1,0
14,8,2700,53,2,0,0,0,0,0,0,0,1,7,1514,3,0,1,0,0,0,1,5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,2800,2600,2816.667,17500,0,0,1,0,0,0,0
10,8,2500,26,0,0,0,0,0,0,0,0,1,7,1510,2,0,1,1,0,1,1,3,1,1,1,0,5,1,1,0,5,0,0,0,0,0,1,1,5,3,0,1,200,2500,2033.333,18400,0,0,1,0,0,1,1
13,8,2500,23,0,6,0,0,0,0,0,0,1,7,1513,4,0,0,0,0,0,1,6,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,1,3,1,0,0,2800,2600,2816.667,17500,0,0,1,0,0,0,0
6,8,2500,18,0,0,0,1,0,0,0,0,1,7,1506,3,1,0,0,0,0,1,6,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,1,5,3,0,1,2800,2500,2033.333,18400,0,0,1,0,0,1,1
7,8,2500,34,0,0,0,0,0,0,0,0,1,7,1507,2,0,1,1,0,0,1,10,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,5,3,0,1,2800,2500,2033.333,18400,0,0,1,0,0,1,1
5,8,2500,28,5,0,0,0,0,0,0,0,1,7,1505,3,1,0,0,0,0,1,25,1,1,1,0,3,1,1,3,0,0,0,0,0,0,1,1,5,3,0,1,2800,2500,2033.333,18400,0,0,1,0,0,1,1
4,8,2500,38,0,5,0,0,0,0,0,0,1,7,1504,2,1,0,0,0,0,1,10,0,1,1,0,4,1,1,0,0,0,0,1,0,0,1,1,5,3,0,1,2800,2500,2033.333,18400,0,0,1,0,0,1,1
8,8,2500,29,0,0,0,0,1,0,0,0,1,7,1508,2,1,0,0,0,0,1,15,1,1,1,0,7,1,1,0,0,0,0,0,0,0,1,0,5,3,0,1,2800,2500,2366.667,18400,0,0,1,0,0,1,1
3,8,2800,36,0,0,0,0,0,0,0,0,1,7,1503,2,1,0,0,0,0,1,15,1,1,1,0,5,1,1,0,3,0,0,0,0,0,0,1,3,1,0,0,2900,2600,2816.667,17500,0,0,1,0,0,0,0
1,8,2800,22,0,0,0,1,0,0,0,0,1,7,1501,3,1,0,0,0,0,1,20,2,1,1,0,7,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,2800,2600,2816.667,17500,0,0,1,0,0,0,0
2,8,2800,35,0,0,0,0,0,0,0,0,1,7,1502,2,0,1,0,0,0,1,12,2,1,1,0,6,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,2800,2600,2816.667,17500,0,0,1,0,0,0,0
12,8,2000,30,0,0,0,0,2,0,0,0,1,7,1512,2,1,1,0,0,0,1,20,3,1,1,0,3,1,1,0,0,1,0,0,0,0,0,1,3,1,0,0,2800,2600,2816.667,17500,0,0,1,0,0,0,0
9,8,2500,38,0,0,0,0,0,0,0,0,1,7,1509,2,0,1,0,0,0,1,15,0,1,1,0,6,1,1,0,0,1,0,0,0,0,1,1,5,3,0,1,800,2500,2033.333,18400,0,0,1,0,0,1,1
11,8,2800,49,0,0,0,0,0,0,1,0,1,7,1511,2,0,1,0,0,0,1,7,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,2800,2600,2816.667,17500,0,0,1,0,0,0,0
2,9,2500,35,0,0,0,0,0,0,0,0,1,7,1502,2,0,1,0,0,0,1,12,2,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,6,2,1,0,2800,2166.667,2600,16800,0,0,1,0,0,1,0
5,9,2400,28,0,0,0,2,0,0,0,0,1,7,1505,3,1,0,0,0,0,1,25,1,1,1,0,3,1,1,5,0,0,0,0,0,0,0,0,5,5,0,1,2500,2400,2500,15500,0,0,1,0,0,0,1
13,9,2500,23,0,5,0,0,0,0,0,0,1,7,1513,4,0,0,0,0,0,1,6,1,1,1,0,2,1,1,0,6,0,0,0,0,0,0,0,6,2,1,0,2500,2166.667,2600,16800,0,0,1,0,0,1,0
14,9,500,53,1,0,0,0,0,0,0,0,1,7,1514,3,0,1,0,0,0,1,5,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,6,2,1,0,2700,2166.667,2600,16800,0,0,1,0,0,1,0
6,9,2400,18,0,0,0,0,0,0,0,3,1,7,1506,3,1,0,0,0,0,1,6,0,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,5,5,0,1,2500,2400,2500,15500,0,0,1,0,0,0,1
8,9,2400,29,0,0,0,0,0,0,0,0,1,7,1508,2,1,0,0,0,0,1,15,1,1,1,0,7,1,1,0,0,0,1,0,0,0,0,0,5,5,0,1,2500,2400,2500,15500,0,0,1,0,0,0,1
9,9,2400,38,5,0,0,0,3,0,0,0,1,7,1509,2,0,1,0,0,0,1,15,0,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,5,5,0,1,2500,2400,2500,15500,0,0,1,0,0,0,1
11,9,2500,49,0,0,0,0,0,0,0,0,1,7,1511,2,0,1,0,0,0,1,7,0,1,1,0,4,1,1,0,0,0,0,0,1,0,0,0,6,2,1,0,2800,2166.667,2600,16800,0,0,1,0,0,1,0
10,9,2400,26,0,0,0,0,0,0,1,0,1,7,1510,2,0,1,1,0,1,1,3,1,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,5,5,0,1,2500,2400,2500,15500,0,0,1,0,0,0,1
3,9,2500,36,0,0,0,0,0,0,0,0,1,7,1503,2,1,0,0,0,0,1,15,1,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,6,2,1,0,2800,2166.667,2600,16800,0,0,1,0,0,1,0
7,9,2400,34,0,6,0,0,0,0,0,0,1,7,1507,2,0,1,1,0,0,1,10,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,0,1,2500,2400,2500,15500,0,0,1,0,0,0,1
1,9,2500,22,0,0,0,0,0,0,1,0,1,7,1501,3,1,0,0,0,0,1,20,2,1,1,0,7,1,1,0,0,0,0,1,0,0,0,0,6,2,1,1,2800,2166.667,2600,16800,0,0,1,0,0,1,0
4,9,2400,38,0,0,0,0,0,1,0,0,1,7,1504,2,1,0,0,0,0,1,10,0,1,1,0,4,1,1,0,5,0,0,0,0,0,0,0,5,5,0,1,2500,2400,2500,15500,0,0,1,0,0,0,1
12,9,2500,30,0,0,0,0,0,1,0,0,1,7,1512,2,1,1,0,0,0,1,20,3,1,1,0,3,1,1,0,0,0,2,0,0,0,0,0,6,2,1,0,2000,2166.667,2600,16800,0,0,1,0,0,1,0
12,10,2300,30,0,0,0,0,0,0,0,0,1,7,1512,2,1,1,0,0,0,1,20,3,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,2500,2366.667,2166.667,15100,0,0,1,0,0,0,1
6,10,2300,18,0,0,0,0,0,0,0,0,1,7,1506,3,1,0,0,0,0,1,6,0,1,1,0,2,1,1,0,0,0,0,0,0,3,3,0,6,5,1,2,2400,2133.333,2400,16500,0,0,1,0,0,1,0
2,10,2500,35,0,0,0,0,0,0,0,0,1,7,1502,2,0,1,0,0,0,1,12,2,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,2500,2366.667,2166.667,15100,0,0,1,0,0,0,1
3,10,2300,36,0,0,0,0,0,0,0,0,1,7,1503,2,1,0,0,0,0,1,15,1,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,2500,2366.667,2166.667,15100,0,0,1,0,0,0,1
4,10,2300,38,0,0,0,0,0,0,0,0,1,7,1504,2,1,0,0,0,0,1,10,0,1,1,0,4,1,1,0,0,0,0,0,0,0,3,0,6,5,1,2,2400,2133.333,2400,16500,0,0,1,0,0,1,0
8,10,2300,29,0,0,0,0,0,0,0,0,1,7,1508,2,1,0,0,0,0,1,15,1,1,1,0,7,1,1,0,0,0,0,0,0,0,3,0,6,0,1,2,2400,2133.333,2400,16500,0,0,1,0,0,1,0
10,10,2300,26,0,0,0,0,0,0,0,0,1,7,1510,2,0,1,1,0,1,1,3,1,1,1,0,5,1,1,0,0,0,0,0,1,0,3,0,6,5,1,2,2400,2133.333,2400,16500,0,0,1,0,0,1,0
9,10,2300,38,0,0,0,0,0,0,0,0,1,7,1509,2,0,1,0,0,0,1,15,0,1,1,0,6,1,1,5,0,0,3,0,0,0,3,0,6,5,1,2,2400,2133.333,2400,16500,0,0,1,0,0,1,0
5,10,2300,28,0,0,0,0,0,0,0,0,1,7,1505,3,1,0,0,0,0,1,25,1,1,1,0,3,1,1,0,0,0,0,2,0,0,3,0,6,5,1,2,2400,2133.333,2400,16500,0,0,1,0,0,1,0
7,10,1300,34,0,0,0,0,0,0,0,0,1,7,1507,2,0,1,1,0,0,1,10,1,1,1,0,1,1,1,0,6,0,0,0,0,0,3,0,6,5,1,2,2400,2133.333,2400,16500,0,0,1,0,0,1,0
14,10,2500,53,0,0,0,0,0,0,0,0,1,7,1514,3,0,1,0,0,0,1,5,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,5,1,0,0,500,2366.667,2166.667,15100,0,0,1,0,0,0,1
1,10,2300,22,0,0,0,0,0,0,0,0,1,7,1501,3,1,0,0,0,0,1,20,2,1,1,0,7,1,1,0,0,0,0,0,1,0,0,0,5,1,1,0,2500,2333.333,2166.667,15100,0,0,1,0,0,0,1
13,10,2300,23,0,0,0,0,0,0,0,0,1,7,1513,4,0,0,0,0,0,1,6,1,1,1,0,2,1,1,0,5,0,0,0,0,0,0,0,5,1,0,0,2500,2366.667,2166.667,15100,0,0,1,0,0,0,1
11,10,2300,49,0,0,0,0,0,0,0,0,1,7,1511,2,0,1,0,0,0,1,7,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,2500,2366.667,2166.667,15100,0,0,1,0,0,0,1
1,1,2700,21,0,0,0,0,0,0,0,0,1,8,1601,3,1,0,0,0,0,1,0,3,0,0,1,7,0,0,,,,,,,,,,,,,,,1800,,15700,0,,,,0,1,
12,1,2700,27,0,0,0,0,0,0,0,0,1,8,1612,2,1,0,0,0,0,1,5,2,0,0,1,3,0,0,,,,,,,,,,,,,,,1616.667,,15700,0,,,,0,1,
6,1,2700,35,0,0,0,0,0,0,0,0,1,8,1606,2,1,0,0,0,0,1,15,1,0,0,1,2,0,0,,,,,,,,,,,,,,,2416.667,,12400,0,,,,0,0,
9,1,2500,70,0,0,0,0,0,0,0,0,1,8,1609,1,1,1,0,0,0,1,3,0,0,0,1,6,0,0,,,,,,,,,,,,,,,2416.667,,12400,0,,,,0,0,
13,1,1800,24,0,0,0,0,0,0,0,0,1,8,1613,2,1,0,0,0,0,1,6,3,0,0,1,2,0,0,,,,,,,,,,,,,,,1616.667,,15700,0,,,,0,1,
2,1,1600,45,0,0,0,0,0,0,0,0,1,8,1602,3,1,1,1,0,0,1,10,2,0,0,1,6,0,0,,,,,,,,,,,,,,,1616.667,,15700,0,,,,0,1,
10,1,1500,22,0,0,0,0,0,0,0,0,1,8,1610,1,1,0,1,0,0,1,15,1,0,0,1,5,0,0,,,,,,,,,,,,,,,2416.667,,12400,0,,,,0,0,
7,1,2500,35,0,0,0,0,0,0,0,0,1,8,1607,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,2416.667,,12400,0,,,,0,0,
11,1,1600,25,0,0,0,0,0,0,0,0,1,8,1611,2,1,1,0,0,0,1,25,3,0,0,1,4,0,0,,,,,,,,,,,,,,,1616.667,,15700,0,,,,0,1,
5,1,2500,26,0,0,0,0,0,0,0,0,1,8,1605,2,1,0,0,0,0,1,20,0,0,0,1,3,0,0,,,,,,,,,,,,,,,2416.667,,12400,0,,,,0,0,
8,1,1200,48,0,0,0,0,0,0,0,0,1,8,1608,2,1,0,1,0,1,0,1,1,0,0,1,7,0,0,,,,,,,,,,,,,,,2200,,12400,1,,,,0,0,
4,1,2800,35,0,0,0,0,0,0,0,0,1,8,1604,2,0,0,0,0,0,1,3,1,0,0,1,4,0,0,,,,,,,,,,,,,,,2416.667,,12400,0,,,,0,0,
3,1,1000,30,0,0,0,0,0,0,0,0,1,8,1603,2,1,0,0,0,0,1,0,2,0,0,1,5,0,0,,,,,,,,,,,,,,,1616.667,,15700,0,,,,0,1,
14,1,1000,45,0,0,0,0,0,0,0,0,1,8,1614,3,1,0,0,0,1,1,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,1616.667,,15700,0,,,,0,1,
10,2,2500,22,0,0,0,0,0,0,0,0,1,8,1610,1,1,0,1,0,0,1,15,1,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1500,1933.333,2416.667,15000,1,0,1,0,0,1,0
13,2,2800,24,0,0,0,0,0,0,0,0,1,8,1613,2,1,0,0,0,0,1,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1800,2033.333,1616.667,13500,0,0,1,1,0,0,1
14,2,2700,45,0,0,0,0,0,0,0,0,1,8,1614,3,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1000,2033.333,1616.667,13500,0,0,1,1,0,0,1
9,2,500,70,0,0,0,0,0,0,0,0,1,8,1609,1,1,1,0,0,0,1,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2500,1933.333,2416.667,15000,1,0,1,0,0,1,0
5,2,2500,26,0,0,0,0,0,0,0,0,1,8,1605,2,1,0,0,0,0,1,20,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2500,1933.333,2416.667,15000,1,0,1,0,0,1,0
6,2,1400,35,0,0,0,0,0,0,0,0,1,8,1606,2,1,0,0,0,0,0,15,1,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2700,1933.333,2416.667,15000,1,0,1,0,0,1,0
1,2,2800,21,0,0,0,0,0,0,0,0,1,8,1601,3,1,0,0,0,0,1,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2700,2233.333,1800,13500,0,0,1,1,0,0,1
2,2,1600,45,0,0,0,0,0,0,0,0,1,8,1602,3,1,1,1,0,0,1,10,2,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1600,2033.333,1616.667,13500,0,0,1,1,0,0,1
4,2,2700,35,0,0,0,0,0,0,0,0,1,8,1604,2,0,0,0,0,0,1,3,1,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2800,1933.333,2416.667,15000,1,0,1,0,0,1,0
7,2,2000,35,0,0,0,0,0,0,0,0,1,8,1607,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2500,1933.333,2416.667,15000,1,0,1,0,0,1,0
12,2,2700,27,0,0,0,0,0,0,0,0,1,8,1612,2,1,0,0,0,0,1,5,2,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2700,2033.333,1616.667,13500,0,0,1,1,0,0,1
11,2,1500,25,0,0,0,0,0,0,0,0,1,8,1611,2,1,1,0,0,0,1,25,3,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1600,2033.333,1616.667,13500,0,0,1,1,0,0,1
8,2,1900,48,0,0,0,0,0,0,0,0,1,8,1608,2,1,0,1,0,1,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1200,2166.667,2200,15000,1,1,0,0,0,1,0
3,2,900,30,0,0,0,0,0,0,0,0,1,8,1603,2,1,0,0,0,0,1,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1000,2033.333,1616.667,13500,0,0,1,1,0,0,1
7,3,3000,35,0,0,0,0,0,0,0,0,1,8,1607,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2000,2900,1933.333,17400,2,1,1,0,0,0,1
10,3,2900,22,0,0,0,0,0,0,0,0,1,8,1610,1,1,0,1,0,0,1,15,1,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2500,2900,1933.333,17400,2,1,1,0,0,0,1
6,3,2900,35,0,0,0,0,0,0,0,0,1,8,1606,2,1,0,0,0,0,0,15,1,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1400,2900,1933.333,17400,2,1,0,0,0,0,1
4,3,2800,35,0,0,0,0,0,0,0,0,1,8,1604,2,0,0,0,0,0,1,3,1,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2700,2900,1933.333,17400,2,1,1,0,0,0,1
9,3,2800,70,0,0,0,0,0,0,0,0,1,8,1609,1,1,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,500,2900,1933.333,17400,2,1,1,0,0,0,1
12,3,2900,27,0,0,0,0,0,0,0,0,1,8,1612,2,1,0,0,0,0,1,5,2,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2700,2433.333,2033.333,18700,0,0,1,1,0,1,0
1,3,2800,21,0,0,0,0,0,0,0,0,1,8,1601,3,1,0,0,0,0,1,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2800,2650,2233.333,18700,0,0,1,1,0,1,0
11,3,1700,25,0,0,0,0,0,0,0,0,1,8,1611,2,1,1,0,0,0,1,25,3,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1500,2433.333,2033.333,18700,0,0,1,1,0,1,0
5,3,3000,26,0,0,0,0,0,0,0,0,1,8,1605,2,1,0,0,0,0,1,20,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2500,2900,1933.333,17400,2,1,1,0,0,0,1
3,3,2800,30,0,0,0,0,0,0,0,0,1,8,1603,2,1,0,0,0,0,1,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,900,2433.333,2033.333,18700,0,0,1,1,0,1,0
14,3,2800,45,0,0,0,0,0,0,0,0,1,8,1614,3,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2700,2433.333,2033.333,18700,0,0,1,1,0,1,0
13,3,2900,24,0,0,0,0,0,0,0,0,1,8,1613,2,1,0,0,0,0,1,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2800,2433.333,2033.333,18700,0,0,1,1,0,1,0
8,3,1300,48,0,0,0,0,0,0,0,0,1,8,1608,2,1,0,1,0,1,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1900,2650,2166.667,17400,1,1,1,0,0,0,1
2,3,1500,45,0,0,0,0,0,0,0,0,1,8,1602,3,1,1,1,0,0,1,10,2,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1600,2433.333,2033.333,18700,0,0,1,1,0,1,0
14,4,2600,45,0,0,0,0,0,0,0,0,1,8,1614,3,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2800,1833.333,2433.333,18800,0,0,1,2,0,1,1
9,4,2900,70,0,0,0,0,0,0,0,0,1,8,1609,1,1,1,0,0,0,1,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2800,2633.333,2900,13800,0,2,0,0,0,0,0
12,4,2700,27,0,0,0,0,0,0,0,0,1,8,1612,2,1,0,0,0,0,1,5,2,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2900,1833.333,2433.333,18800,0,0,1,2,0,1,1
11,4,1300,25,0,0,0,0,0,0,0,0,1,8,1611,2,1,1,0,0,0,1,25,3,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1700,1833.333,2433.333,18800,0,0,1,2,0,1,1
6,4,2700,35,0,0,0,0,0,0,0,0,1,8,1606,2,1,0,0,0,0,1,15,1,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2900,2633.333,2900,13800,0,2,0,0,0,0,0
7,4,2000,35,0,0,0,0,0,0,0,0,1,8,1607,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,3000,2633.333,2900,13800,0,2,1,0,0,0,0
8,4,3000,48,0,0,0,0,0,0,0,0,1,8,1608,2,1,0,1,0,1,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1300,2650,2650,13800,0,1,1,0,0,0,0
4,4,2600,35,0,0,0,0,0,0,0,0,1,8,1604,2,0,0,0,0,0,1,3,1,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2800,2633.333,2900,13800,0,2,1,0,0,0,0
10,4,2900,22,0,0,0,0,0,0,0,0,1,8,1610,1,1,0,1,0,0,1,15,1,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2900,2633.333,2900,13800,0,2,1,0,0,0,0
5,4,2700,26,0,0,0,0,0,0,0,0,1,8,1605,2,1,0,0,0,0,1,20,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,3000,2633.333,2900,13800,0,2,1,0,0,0,0
1,4,2800,21,0,0,0,0,0,0,0,0,1,8,1601,3,1,0,0,0,0,1,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2800,2250,2650,18800,0,0,1,2,0,1,1
3,4,2200,30,0,0,0,0,0,0,0,0,1,8,1603,2,1,0,0,0,0,1,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2800,1833.333,2433.333,18800,0,0,1,2,0,1,1
13,4,1900,24,0,0,0,0,0,0,0,0,1,8,1613,2,1,0,0,0,0,1,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2900,1833.333,2433.333,18800,0,0,1,2,0,1,1
2,4,300,45,0,0,0,0,0,0,0,0,1,8,1602,3,1,1,1,0,0,1,10,2,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1500,1833.333,2433.333,18800,0,0,1,2,0,1,1
1,5,2800,21,0,0,0,0,0,0,0,0,1,8,1601,3,1,0,0,0,0,1,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2800,2433.333,2250,19100,0,0,1,0,0,1,1
11,5,1200,25,0,0,0,0,0,0,0,0,1,8,1611,2,1,1,0,0,0,1,25,3,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1300,2216.667,1833.333,19100,0,0,1,0,0,1,1
10,5,3000,22,0,0,0,0,0,0,0,0,1,8,1610,1,1,0,1,0,0,1,15,1,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2900,2733.333,2633.333,16100,0,0,1,0,0,0,0
8,5,2700,48,0,0,0,0,0,0,0,0,1,8,1608,2,1,0,1,0,1,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,3000,2716.667,2650,16100,0,0,1,0,0,0,0
5,5,2600,26,0,0,0,0,0,0,0,0,1,8,1605,2,1,0,0,0,0,1,20,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2700,2733.333,2633.333,16100,0,0,1,0,0,0,0
14,5,2900,45,0,0,0,0,0,0,0,0,1,8,1614,3,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2600,2216.667,1833.333,19100,0,0,1,0,0,1,1
6,5,2800,35,0,0,0,0,0,0,0,0,1,8,1606,2,1,0,0,0,0,1,15,1,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2700,2733.333,2633.333,16100,0,0,1,0,0,0,0
7,5,2500,35,0,0,0,0,0,0,0,0,1,8,1607,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2000,2733.333,2633.333,16100,0,0,1,0,0,0,0
3,5,2200,30,0,0,0,0,0,0,0,0,1,8,1603,2,1,0,0,0,0,1,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2200,2216.667,1833.333,19100,0,0,1,0,0,1,1
12,5,3000,27,0,0,0,0,0,0,0,0,1,8,1612,2,1,0,0,0,0,1,5,2,0,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2700,2216.667,1833.333,19100,0,0,1,0,0,1,1
9,5,2800,70,0,0,0,0,0,0,0,0,1,8,1609,1,1,1,0,0,0,1,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2900,2733.333,2633.333,16100,0,0,1,0,0,0,0
2,5,1500,45,0,0,0,0,0,0,0,0,1,8,1602,3,1,1,1,0,0,1,10,2,0,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,300,2216.667,1833.333,19100,0,0,1,0,0,1,1
4,5,2700,35,0,0,0,0,0,0,0,0,1,8,1604,2,0,0,0,0,0,1,3,1,0,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2600,2733.333,2633.333,16100,0,0,1,0,0,0,0
13,5,2500,24,0,0,0,0,0,0,0,0,1,8,1613,2,1,0,0,0,0,1,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1900,2216.667,1833.333,19100,0,0,1,0,0,1,1
3,6,2800,30,0,1,0,0,0,0,0,0,1,8,1603,2,1,0,0,0,0,1,0,2,0,1,1,5,1,0,0,0,0,0,0,0,0,,,,,,,2200,2716.667,2216.667,17100,0,0,1,0,0,0,1
13,6,2700,24,1,0,0,0,0,0,0,0,1,8,1613,2,1,0,0,0,0,1,6,3,0,1,1,2,1,0,0,0,0,0,0,0,0,,,,,,,2500,2716.667,2216.667,17100,0,0,1,0,0,0,1
9,6,2900,70,0,0,0,0,3,0,0,0,1,8,1609,1,1,1,0,0,0,1,3,0,0,1,1,6,1,0,0,0,0,0,0,0,0,,,,,,,2800,2433.333,2733.333,18900,0,0,1,0,0,1,0
